Symbol,Name,TotalScore,Growth,Profitability,Stability,Activity,Error,Links
036220,오상헬스케어,69.32915976528673,50.0,100.0,99.76767041172366,87.04785448228719,,"<a href=""https://m.stock.naver.com/domestic/stock/036220/total"" target=""_blank"">Naver</a>"
092130,이크레더블,68.6840084735137,50.0,98.37630986551618,99.52110830035275,82.75640354198731,,"<a href=""https://m.stock.naver.com/domestic/stock/092130/total"" target=""_blank"">Naver</a>"
035900,JYP Ent.,68.24357474031638,50.0,96.12317442354255,98.14680700384588,87.96200868092312,,"<a href=""https://m.stock.naver.com/domestic/stock/035900/total"" target=""_blank"">Naver</a>"
403870,HPSP,67.94119663410349,50.0,99.67618481969187,99.60654619099762,61.229916201615126,,"<a href=""https://m.stock.naver.com/domestic/stock/403870/total"" target=""_blank"">Naver</a>"
058470,리노공업,67.78447592076847,50.0,96.6078086575771,99.88423774015403,72.88199964717599,,"<a href=""https://m.stock.naver.com/domestic/stock/058470/total"" target=""_blank"">Naver</a>"
285490,노바텍,67.75495484597727,50.0,95.02061694199347,99.83397061143506,80.328070986708,,"<a href=""https://m.stock.naver.com/domestic/stock/285490/total"" target=""_blank"">Naver</a>"
033100,제룡전기,67.68629672998728,50.0,100.0,99.3215607303256,55.08281313909438,,"<a href=""https://m.stock.naver.com/domestic/stock/033100/total"" target=""_blank"">Naver</a>"
035610,솔본,67.63715410134802,50.0,95.63633559405837,99.51451770285753,75.53236865095323,,"<a href=""https://m.stock.naver.com/domestic/stock/035610/total"" target=""_blank"">Naver</a>"
018310,삼목에스폼,67.60219486203815,50.0,95.86606120892145,98.33995449962933,76.03368219689712,,"<a href=""https://m.stock.naver.com/domestic/stock/018310/total"" target=""_blank"">Naver</a>"
034950,한국기업평가,67.57284088720635,50.0,94.87508892673891,99.29554370877587,78.49028569288066,,"<a href=""https://m.stock.naver.com/domestic/stock/034950/total"" target=""_blank"">Naver</a>"
340570,티앤엘,67.55820045212619,50.0,94.92373998449851,99.7577270281352,77.02985506376066,,"<a href=""https://m.stock.naver.com/domestic/stock/340570/total"" target=""_blank"">Naver</a>"
335890,비올,67.51645384128099,50.0,100.0,99.70428167562237,50.92051347437512,,"<a href=""https://m.stock.naver.com/domestic/stock/335890/total"" target=""_blank"">Naver</a>"
058630,엠게임,67.21092027200527,50.0,94.22193393405105,99.24701739880156,74.61470097224706,,"<a href=""https://m.stock.naver.com/domestic/stock/058630/total"" target=""_blank"">Naver</a>"
336570,원텍,67.0676448326103,50.0,100.0,97.96307187394704,45.426752904311954,,"<a href=""https://m.stock.naver.com/domestic/stock/336570/total"" target=""_blank"">Naver</a>"
214150,클래시스,67.0546065524716,50.0,98.72722779257089,99.18922081089545,49.077550464786526,,"<a href=""https://m.stock.naver.com/domestic/stock/214150/total"" target=""_blank"">Naver</a>"
418470,KT밀리의서재,66.96433039276627,50.0,93.27446792039395,99.0900328408032,74.73420257174925,,"<a href=""https://m.stock.naver.com/domestic/stock/418470/total"" target=""_blank"">Naver</a>"
044990,에이치엔에스하이텍,66.89102290047022,50.0,94.88391305350068,99.74301596144988,63.91486081900118,,"<a href=""https://m.stock.naver.com/domestic/stock/044990/total"" target=""_blank"">Naver</a>"
376300,디어유,66.83615896921222,50.0,93.63325259444117,99.68882460097288,69.17926721009275,,"<a href=""https://m.stock.naver.com/domestic/stock/376300/total"" target=""_blank"">Naver</a>"
208140,정다운,66.78071821823231,50.0,91.78713626690667,95.33524270797416,86.00819761416459,,"<a href=""https://m.stock.naver.com/domestic/stock/208140/total"" target=""_blank"">Naver</a>"
131090,시큐브,66.74476186397395,50.0,91.93593093661673,99.77312938818098,75.66932382003327,,"<a href=""https://m.stock.naver.com/domestic/stock/131090/total"" target=""_blank"">Naver</a>"
045340,토탈소프트,66.65463838987846,50.0,94.86202421405953,97.99620700162879,62.7902327240138,,"<a href=""https://m.stock.naver.com/domestic/stock/045340/total"" target=""_blank"">Naver</a>"
420570,제이투케이바이오,66.65054738411752,50.0,91.67653013755837,99.4099658494523,75.80836529565391,,"<a href=""https://m.stock.naver.com/domestic/stock/420570/total"" target=""_blank"">Naver</a>"
950190,고스트스튜디오,66.54702749396122,50.0,89.43387480206302,99.78585370697137,84.19946845496659,,"<a href=""https://m.stock.naver.com/domestic/stock/950190/total"" target=""_blank"">Naver</a>"
094170,동운아나텍,66.4806637908762,50.0,96.42901217600051,94.05675779844925,59.35469934062293,,"<a href=""https://m.stock.naver.com/domestic/stock/094170/total"" target=""_blank"">Naver</a>"
377450,리파인,66.4281181777411,50.0,92.44520261856212,99.7748604440103,66.78662957399075,,"<a href=""https://m.stock.naver.com/domestic/stock/377450/total"" target=""_blank"">Naver</a>"
362990,드림인사이트,66.41694395057289,50.0,91.77925613300268,97.45924942289136,74.5240995006616,,"<a href=""https://m.stock.naver.com/domestic/stock/362990/total"" target=""_blank"">Naver</a>"
065710,서호전기,66.30053998761497,50.0,89.59239700760962,99.73899877923338,78.57081715578454,,"<a href=""https://m.stock.naver.com/domestic/stock/065710/total"" target=""_blank"">Naver</a>"
039420,케이엘넷,66.21229990819701,50.0,89.5277045517448,99.70476479125514,77.19794582270592,,"<a href=""https://m.stock.naver.com/domestic/stock/039420/total"" target=""_blank"">Naver</a>"
067160,SOOP,66.1840726400593,50.0,95.84543742156832,92.12693106004829,60.200403573247755,,"<a href=""https://m.stock.naver.com/domestic/stock/067160/total"" target=""_blank"">Naver</a>"
099430,바이오플러스,66.17989992641336,50.0,96.5747814476298,99.37083501983678,41.98242125044466,,"<a href=""https://m.stock.naver.com/domestic/stock/099430/total"" target=""_blank"">Naver</a>"
101160,월덱스,66.07435648779617,50.0,92.45694187963242,99.22559062418549,60.75123910939003,,"<a href=""https://m.stock.naver.com/domestic/stock/101160/total"" target=""_blank"">Naver</a>"
383310,에코프로에이치엔,65.90538453637387,50.0,90.26784228492738,92.41227464829396,81.94393000625281,,"<a href=""https://m.stock.naver.com/domestic/stock/383310/total"" target=""_blank"">Naver</a>"
366030,공구우먼,65.87699328739605,50.0,87.66606167841702,99.8712188804499,79.46711959493618,,"<a href=""https://m.stock.naver.com/domestic/stock/366030/total"" target=""_blank"">Naver</a>"
025980,아난티,65.83132912429821,50.0,98.79346616750627,68.41479287701503,85.82966589440286,,"<a href=""https://m.stock.naver.com/domestic/stock/025980/total"" target=""_blank"">Naver</a>"
214450,파마리서치,65.76846209663914,50.0,94.41161926952122,99.60467629363202,44.10179299791264,,"<a href=""https://m.stock.naver.com/domestic/stock/214450/total"" target=""_blank"">Naver</a>"
114840,아이패밀리에스씨,65.67910859597272,50.0,87.7199476608036,99.2449152591862,76.4926030970641,,"<a href=""https://m.stock.naver.com/domestic/stock/114840/total"" target=""_blank"">Naver</a>"
093320,케이아이엔엑스,65.54045383529693,50.0,88.93485187916394,99.05141616039612,68.03198498932663,,"<a href=""https://m.stock.naver.com/domestic/stock/093320/total"" target=""_blank"">Naver</a>"
214370,케어젠,65.52713922754181,50.0,95.04474994493513,99.78026499685825,35.75850483244397,,"<a href=""https://m.stock.naver.com/domestic/stock/214370/total"" target=""_blank"">Naver</a>"
216050,인크로스,65.46150866262782,50.0,89.19280830278079,94.82313383327707,73.61986407209824,,"<a href=""https://m.stock.naver.com/domestic/stock/216050/total"" target=""_blank"">Naver</a>"
420770,기가비스,65.45856561851217,50.0,93.57505549943465,99.84429753139032,41.60743981028952,,"<a href=""https://m.stock.naver.com/domestic/stock/420770/total"" target=""_blank"">Naver</a>"
041190,우리기술투자,65.45744545616874,50.0,96.7038638975717,99.29448912748859,27.040611380538913,,"<a href=""https://m.stock.naver.com/domestic/stock/041190/total"" target=""_blank"">Naver</a>"
111710,남화산업,65.43736993428618,50.0,89.8237547805226,99.81431239155526,60.0,,"<a href=""https://m.stock.naver.com/domestic/stock/111710/total"" target=""_blank"">Naver</a>"
054450,텔레칩스,65.36196498096761,50.0,98.48077363547321,93.64206644012148,27.551298561743334,,"<a href=""https://m.stock.naver.com/domestic/stock/054450/total"" target=""_blank"">Naver</a>"
417790,트루엔,65.33946968395686,50.0,88.4195099015793,99.83206495414262,65.02771426295537,,"<a href=""https://m.stock.naver.com/domestic/stock/417790/total"" target=""_blank"">Naver</a>"
031980,피에스케이홀딩스,65.26154241074215,50.0,91.16471092862464,99.55957158353887,50.288150404642124,,"<a href=""https://m.stock.naver.com/domestic/stock/031980/total"" target=""_blank"">Naver</a>"
348210,넥스틴,65.2482178692809,50.0,98.1184737867,99.68599422605891,15.0,,"<a href=""https://m.stock.naver.com/domestic/stock/348210/total"" target=""_blank"">Naver</a>"
136540,윈스테크넷,65.21572224634106,50.0,86.0389172789332,99.6138510094018,74.89215651335185,,"<a href=""https://m.stock.naver.com/domestic/stock/136540/total"" target=""_blank"">Naver</a>"
307280,원바이오젠,65.18959887487964,50.0,91.8859929611271,96.975383572586,50.4112455467852,,"<a href=""https://m.stock.naver.com/domestic/stock/307280/total"" target=""_blank"">Naver</a>"
064760,티씨케이,65.14793104995708,50.0,91.55625726666233,99.79688294343367,45.5835687789625,,"<a href=""https://m.stock.naver.com/domestic/stock/064760/total"" target=""_blank"">Naver</a>"
145020,휴젤,65.1023380583104,50.0,91.68381435965664,99.47176185132355,44.68416566527756,,"<a href=""https://m.stock.naver.com/domestic/stock/145020/total"" target=""_blank"">Naver</a>"
036620,감성코퍼레이션,65.05512221475016,50.0,89.46897806892258,98.82657297698161,56.104407996427135,,"<a href=""https://m.stock.naver.com/domestic/stock/036620/total"" target=""_blank"">Naver</a>"
092730,네오팜,65.02311336378497,50.0,90.67518212604516,99.72766034509448,47.631035955284645,,"<a href=""https://m.stock.naver.com/domestic/stock/092730/total"" target=""_blank"">Naver</a>"
211270,AP위성,65.02289375045015,50.0,90.70620577266402,98.14433510660636,50.63817593247015,,"<a href=""https://m.stock.naver.com/domestic/stock/211270/total"" target=""_blank"">Naver</a>"
082920,비츠로셀,64.99328592858397,50.0,89.24456160889922,99.73521752269227,54.172475481798784,,"<a href=""https://m.stock.naver.com/domestic/stock/082920/total"" target=""_blank"">Naver</a>"
352090,스톰테크,64.95494161133762,50.0,85.13209818410543,99.54591151100257,74.34651828421995,,"<a href=""https://m.stock.naver.com/domestic/stock/352090/total"" target=""_blank"">Naver</a>"
382800,지앤비에스 에코,64.937914992719,50.0,91.14409796256768,94.32559875249012,54.38661253656147,,"<a href=""https://m.stock.naver.com/domestic/stock/382800/total"" target=""_blank"">Naver</a>"
225530,HC보광산업,64.87479347491801,50.0,90.3793788117876,96.44729756829643,52.70438030282911,,"<a href=""https://m.stock.naver.com/domestic/stock/225530/total"" target=""_blank"">Naver</a>"
445180,퓨릿,64.82199295559703,50.0,93.01282771982413,98.18786025640986,35.0,,"<a href=""https://m.stock.naver.com/domestic/stock/445180/total"" target=""_blank"">Naver</a>"
263920,휴엠앤씨,64.79912437186614,50.0,87.03124438337868,92.21525837290966,76.39574877461014,,"<a href=""https://m.stock.naver.com/domestic/stock/263920/total"" target=""_blank"">Naver</a>"
251120,바이오에프디엔씨,64.76114195970135,50.0,89.52822345634758,99.821058276361,47.939605359567075,,"<a href=""https://m.stock.naver.com/domestic/stock/251120/total"" target=""_blank"">Naver</a>"
179290,엠아이텍,64.7219297175254,50.0,92.11143206562842,96.33781755013857,41.20579892208875,,"<a href=""https://m.stock.naver.com/domestic/stock/179290/total"" target=""_blank"">Naver</a>"
200670,휴메딕스,64.67227098629574,50.0,91.6878123770087,94.90533210827468,45.19569362432196,,"<a href=""https://m.stock.naver.com/domestic/stock/200670/total"" target=""_blank"">Naver</a>"
357780,솔브레인,64.66404730077568,50.0,82.05576391603923,99.79152464964893,83.41907713601952,,"<a href=""https://m.stock.naver.com/domestic/stock/357780/total"" target=""_blank"">Naver</a>"
069080,웹젠,64.65768896037866,50.0,87.5896838904729,99.68278086143113,55.83979803234665,,"<a href=""https://m.stock.naver.com/domestic/stock/069080/total"" target=""_blank"">Naver</a>"
067900,와이엔텍,64.63906305369866,50.0,86.63727543817693,92.02279113679629,75.54930160949614,,"<a href=""https://m.stock.naver.com/domestic/stock/067900/total"" target=""_blank"">Naver</a>"
370090,퓨런티어,64.61084714298889,50.0,93.56416332866358,99.43643075530797,25.523264705843616,,"<a href=""https://m.stock.naver.com/domestic/stock/370090/total"" target=""_blank"">Naver</a>"
336060,웨이버스,64.57108467478946,50.0,81.59814637721324,98.18490661332191,87.06114838307897,,"<a href=""https://m.stock.naver.com/domestic/stock/336060/total"" target=""_blank"">Naver</a>"
041830,인바디,64.55669378546503,50.0,89.17012992926614,99.753624648446,45.775976766078024,,"<a href=""https://m.stock.naver.com/domestic/stock/041830/total"" target=""_blank"">Naver</a>"
