Symbol,Name,TotalScore,Growth,Profitability,Stability,Activity,Error,Links
011200,HMM,92.68646116190591,97.32228805986547,86.64542844162924,88.19197700634619,76.2506702988942,,"<a href=""https://m.stock.naver.com/domestic/stock/011200/total"" target=""_blank"">Naver</a>"
042700,한미반도체,91.07610396172838,92.21258077470584,100.0,89.78009845913473,35.410913019827795,,"<a href=""https://m.stock.naver.com/domestic/stock/042700/total"" target=""_blank"">Naver</a>"
003230,삼양식품,86.88798941020869,88.62897060605208,82.12675824671267,89.26455483141982,85.04924003514591,,"<a href=""https://m.stock.naver.com/domestic/stock/003230/total"" target=""_blank"">Naver</a>"
092790,넥스틸,85.48932724357721,80.08025646815504,95.82069845999234,97.8026427541944,74.1146894453332,,"<a href=""https://m.stock.naver.com/domestic/stock/092790/total"" target=""_blank"">Naver</a>"
112610,씨에스윈드,84.99793127071987,100.0,59.947373615676675,68.38620298438342,63.44935136724734,,"<a href=""https://m.stock.naver.com/domestic/stock/112610/total"" target=""_blank"">Naver</a>"
194370,제이에스코퍼레이션,84.63650930157488,90.08691237926432,82.94859503162895,60.76961878916631,75.40502474384816,,"<a href=""https://m.stock.naver.com/domestic/stock/194370/total"" target=""_blank"">Naver</a>"
014440,영보화학,84.58450079661462,90.68185789203496,67.53871802828576,99.72422651399066,66.36567805846256,,"<a href=""https://m.stock.naver.com/domestic/stock/014440/total"" target=""_blank"">Naver</a>"
017370,우신시스템,84.4653892752817,100.0,57.06675750176873,60.789563162905374,82.39487167097924,,"<a href=""https://m.stock.naver.com/domestic/stock/017370/total"" target=""_blank"">Naver</a>"
008110,대동전자,83.46616449944138,86.42613700716011,77.16756942127773,87.50835911205361,71.35508057241067,,"<a href=""https://m.stock.naver.com/domestic/stock/008110/total"" target=""_blank"">Naver</a>"
000240,한국앤컴퍼니,83.31606277946733,84.74290886220655,80.69435010450216,95.54818168352574,54.838235353306004,,"<a href=""https://m.stock.naver.com/domestic/stock/000240/total"" target=""_blank"">Naver</a>"
000210,DL,82.59609119496675,100.0,50.526177378615166,58.34742290564621,,,"<a href=""https://m.stock.naver.com/domestic/stock/000210/total"" target=""_blank"">Naver</a>"
