Symbol,Name,TotalScore,Growth,Profitability,Stability,Activity,Error,Links
137310,에스디바이오센서,99.29443476412932,100.0,100.0,98.32103779675973,89.24661968906685,,"<a href=""https://m.stock.naver.com/domestic/stock/137310/total"" target=""_blank"">Naver</a>"
011200,HMM,97.40321933923775,97.68523579709309,100.0,95.42006685748632,85.00142350466547,,"<a href=""https://m.stock.naver.com/domestic/stock/011200/total"" target=""_blank"">Naver</a>"
383220,F&F,96.50190131727884,100.0,98.67705947578257,84.20346047353034,68.24580801960305,,"<a href=""https://m.stock.naver.com/domestic/stock/383220/total"" target=""_blank"">Naver</a>"
000990,DB하이텍,95.97005003866694,94.96999923331542,100.0,98.79250641714515,82.17599713926312,,"<a href=""https://m.stock.naver.com/domestic/stock/000990/total"" target=""_blank"">Naver</a>"
093370,후성,95.87001739267151,100.0,93.22560258711012,88.08537915532433,75.10157660723098,,"<a href=""https://m.stock.naver.com/domestic/stock/093370/total"" target=""_blank"">Naver</a>"
009160,SIMPAC,93.714545977144,97.05245621313775,89.93327135309255,91.36316811771441,77.26875198433565,,"<a href=""https://m.stock.naver.com/domestic/stock/009160/total"" target=""_blank"">Naver</a>"
090460,비에이치,92.51382700561842,98.97765238475132,79.0402642829111,89.8493337415764,87.64472259764419,,"<a href=""https://m.stock.naver.com/domestic/stock/090460/total"" target=""_blank"">Naver</a>"
025860,남해화학,92.22391379632249,100.0,74.45992143107198,91.82909635966662,88.52047605175669,,"<a href=""https://m.stock.naver.com/domestic/stock/025860/total"" target=""_blank"">Naver</a>"
036570,엔씨소프트,91.80349103930006,93.4011726121276,88.32494119541882,98.9244607571883,75.78212194899919,,"<a href=""https://m.stock.naver.com/domestic/stock/036570/total"" target=""_blank"">Naver</a>"
259960,크래프톤,91.6681614000039,93.93700285853674,96.74619281998139,84.36587284310477,53.656483911520574,,"<a href=""https://m.stock.naver.com/domestic/stock/259960/total"" target=""_blank"">Naver</a>"
195870,해성디에스,91.35320615193021,92.81589418296683,89.33240173770751,94.62431491242339,77.36275432961762,,"<a href=""https://m.stock.naver.com/domestic/stock/195870/total"" target=""_blank"">Naver</a>"
108320,LX세미콘,90.37700106633959,88.24163273786534,93.02798996625336,96.69862873088707,90.10322117936693,,"<a href=""https://m.stock.naver.com/domestic/stock/108320/total"" target=""_blank"">Naver</a>"
207940,삼성바이오로직스,90.35064967745471,95.13533599890353,90.125940649252,91.2879662755114,32.18332576496918,,"<a href=""https://m.stock.naver.com/domestic/stock/207940/total"" target=""_blank"">Naver</a>"
028670,팬오션,90.30714496785143,95.34848555919746,79.983344212761,87.71303749539612,86.61827659206175,,"<a href=""https://m.stock.naver.com/domestic/stock/028670/total"" target=""_blank"">Naver</a>"
