Symbol,Name,Error,TotalScore,Growth,Profitability,Stability,Activity,Links
022100,포스코DX,,80.75,76.2,65.7,93.6,87.5,"<a href=""https://m.stock.naver.com/domestic/stock/022100/total"" target=""_blank"">Naver Mobile</a>"
000720,현대건설,,80.75,100.0,49.5,85.4,88.1,"<a href=""https://m.stock.naver.com/domestic/stock/000720/total"" target=""_blank"">Naver Mobile</a>"
128940,한미약품,,80.7,94.2,79.7,88.6,60.3,"<a href=""https://m.stock.naver.com/domestic/stock/128940/total"" target=""_blank"">Naver Mobile</a>"
097520,엠씨넥스,,80.675,86.4,59.1,91.4,85.8,"<a href=""https://m.stock.naver.com/domestic/stock/097520/total"" target=""_blank"">Naver Mobile</a>"
267290,경동도시가스,,80.6,83.3,52.2,90.0,96.9,"<a href=""https://m.stock.naver.com/domestic/stock/267290/total"" target=""_blank"">Naver Mobile</a>"
264900,크라운제과,,80.475,82.6,60.1,91.5,87.7,"<a href=""https://m.stock.naver.com/domestic/stock/264900/total"" target=""_blank"">Naver Mobile</a>"
071970,HD현대마린엔진,,80.45,100.0,80.8,77.5,63.5,"<a href=""https://m.stock.naver.com/domestic/stock/071970/total"" target=""_blank"">Naver Mobile</a>"
005440,현대지에프홀딩스,,80.425,100.0,73.6,91.2,56.9,"<a href=""https://m.stock.naver.com/domestic/stock/005440/total"" target=""_blank"">Naver Mobile</a>"
003960,사조대림,,80.4,87.4,65.4,84.7,84.1,"<a href=""https://m.stock.naver.com/domestic/stock/003960/total"" target=""_blank"">Naver Mobile</a>"
019180,티에이치엔,,80.39999999999999,96.8,67.1,76.2,81.5,"<a href=""https://m.stock.naver.com/domestic/stock/019180/total"" target=""_blank"">Naver Mobile</a>"
011070,LG이노텍,,80.2,84.7,58.8,85.0,92.3,"<a href=""https://m.stock.naver.com/domestic/stock/011070/total"" target=""_blank"">Naver Mobile</a>"
006890,태경케미컬,,80.15,75.8,74.2,98.5,72.1,"<a href=""https://m.stock.naver.com/domestic/stock/006890/total"" target=""_blank"">Naver Mobile</a>"
008110,대동전자,,80.14999999999999,83.3,88.3,75.3,73.7,"<a href=""https://m.stock.naver.com/domestic/stock/008110/total"" target=""_blank"">Naver Mobile</a>"
207940,삼성바이오로직스,,80.0,97.5,89.5,87.7,45.3,"<a href=""https://m.stock.naver.com/domestic/stock/207940/total"" target=""_blank"">Naver Mobile</a>"
383220,F&F,,79.825,53.3,91.2,96.8,78.0,"<a href=""https://m.stock.naver.com/domestic/stock/383220/total"" target=""_blank"">Naver Mobile</a>"
101530,해태제과식품,,79.75,87.4,66.9,77.4,87.3,"<a href=""https://m.stock.naver.com/domestic/stock/101530/total"" target=""_blank"">Naver Mobile</a>"
025000,KPX케미칼,,79.725,83.3,67.2,92.6,75.8,"<a href=""https://m.stock.naver.com/domestic/stock/025000/total"" target=""_blank"">Naver Mobile</a>"
161390,한국타이어앤테크놀로지,,79.65,84.2,79.9,98.6,55.9,"<a href=""https://m.stock.naver.com/domestic/stock/161390/total"" target=""_blank"">Naver Mobile</a>"
005820,원림,,79.6,89.2,65.7,97.6,65.9,"<a href=""https://m.stock.naver.com/domestic/stock/005820/total"" target=""_blank"">Naver Mobile</a>"
009470,삼화전기,,79.6,83.3,64.8,89.8,80.5,"<a href=""https://m.stock.naver.com/domestic/stock/009470/total"" target=""_blank"">Naver Mobile</a>"
234080,JW생명과학,,79.55,77.8,76.8,95.6,68.0,"<a href=""https://m.stock.naver.com/domestic/stock/234080/total"" target=""_blank"">Naver Mobile</a>"
338100,NH프라임리츠,,79.55,100.0,90.0,78.2,50.0,"<a href=""https://m.stock.naver.com/domestic/stock/338100/total"" target=""_blank"">Naver Mobile</a>"
000970,한국주철관,,79.5,83.3,59.0,98.8,76.9,"<a href=""https://m.stock.naver.com/domestic/stock/000970/total"" target=""_blank"">Naver Mobile</a>"
001800,오리온홀딩스,,79.45,74.6,65.2,97.4,80.6,"<a href=""https://m.stock.naver.com/domestic/stock/001800/total"" target=""_blank"">Naver Mobile</a>"
010120,LS ELECTRIC,,79.425,89.6,64.0,88.3,75.8,"<a href=""https://m.stock.naver.com/domestic/stock/010120/total"" target=""_blank"">Naver Mobile</a>"
028100,동아지질,,79.425,98.0,52.2,84.2,83.3,"<a href=""https://m.stock.naver.com/domestic/stock/028100/total"" target=""_blank"">Naver Mobile</a>"
036530,SNT홀딩스,,79.3,83.3,67.4,98.4,68.1,"<a href=""https://m.stock.naver.com/domestic/stock/036530/total"" target=""_blank"">Naver Mobile</a>"
192400,쿠쿠홀딩스,,79.3,71.6,77.0,95.4,73.2,"<a href=""https://m.stock.naver.com/domestic/stock/192400/total"" target=""_blank"">Naver Mobile</a>"
200880,서연이화,,79.2,88.1,60.1,75.9,92.7,"<a href=""https://m.stock.naver.com/domestic/stock/200880/total"" target=""_blank"">Naver Mobile</a>"
089590,제주항공,,79.19999999999999,100.0,69.0,56.2,91.6,"<a href=""https://m.stock.naver.com/domestic/stock/089590/total"" target=""_blank"">Naver Mobile</a>"
037710,광주신세계,,79.15,50.0,86.7,98.8,81.1,"<a href=""https://m.stock.naver.com/domestic/stock/037710/total"" target=""_blank"">Naver Mobile</a>"
006650,대한유화,,79.05,100.0,48.9,80.5,86.8,"<a href=""https://m.stock.naver.com/domestic/stock/006650/total"" target=""_blank"">Naver Mobile</a>"
183190,아세아시멘트,,79.0,84.0,72.3,82.4,77.3,"<a href=""https://m.stock.naver.com/domestic/stock/183190/total"" target=""_blank"">Naver Mobile</a>"
001230,동국홀딩스,,79.0,66.7,82.4,90.8,76.1,"<a href=""https://m.stock.naver.com/domestic/stock/001230/total"" target=""_blank"">Naver Mobile</a>"
145270,케이탑리츠,,78.95,84.8,91.0,65.0,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/145270/total"" target=""_blank"">Naver Mobile</a>"
005380,현대차,,78.925,89.6,63.9,83.0,79.2,"<a href=""https://m.stock.naver.com/domestic/stock/005380/total"" target=""_blank"">Naver Mobile</a>"
025890,한국주강,,78.925,87.0,59.5,89.7,79.5,"<a href=""https://m.stock.naver.com/domestic/stock/025890/total"" target=""_blank"">Naver Mobile</a>"
091810,티웨이항공,,78.75,100.0,76.7,45.3,93.0,"<a href=""https://m.stock.naver.com/domestic/stock/091810/total"" target=""_blank"">Naver Mobile</a>"
013000,세우글로벌,,78.75,87.5,61.8,90.2,75.5,"<a href=""https://m.stock.naver.com/domestic/stock/013000/total"" target=""_blank"">Naver Mobile</a>"
100840,SNT에너지,,78.525,78.0,68.5,89.7,77.9,"<a href=""https://m.stock.naver.com/domestic/stock/100840/total"" target=""_blank"">Naver Mobile</a>"
001130,대한제분,,78.525,83.3,64.0,88.6,78.2,"<a href=""https://m.stock.naver.com/domestic/stock/001130/total"" target=""_blank"">Naver Mobile</a>"
000320,노루홀딩스,,78.475,89.3,58.1,88.9,77.6,"<a href=""https://m.stock.naver.com/domestic/stock/000320/total"" target=""_blank"">Naver Mobile</a>"
011420,갤럭시아에스엠,,78.45,81.1,71.8,97.3,63.6,"<a href=""https://m.stock.naver.com/domestic/stock/011420/total"" target=""_blank"">Naver Mobile</a>"
007860,서연,,78.325,89.5,56.2,78.9,88.7,"<a href=""https://m.stock.naver.com/domestic/stock/007860/total"" target=""_blank"">Naver Mobile</a>"
003650,미창석유,,78.3,66.7,78.0,98.8,69.7,"<a href=""https://m.stock.naver.com/domestic/stock/003650/total"" target=""_blank"">Naver Mobile</a>"
214420,토니모리,,78.025,95.5,62.1,78.9,75.6,"<a href=""https://m.stock.naver.com/domestic/stock/214420/total"" target=""_blank"">Naver Mobile</a>"
009540,HD한국조선해양,,78.0,97.9,59.6,69.1,85.4,"<a href=""https://m.stock.naver.com/domestic/stock/009540/total"" target=""_blank"">Naver Mobile</a>"
026960,동서,,77.95,56.3,83.4,98.8,73.3,"<a href=""https://m.stock.naver.com/domestic/stock/026960/total"" target=""_blank"">Naver Mobile</a>"
145720,덴티움,,77.94999999999999,86.5,84.0,86.4,54.9,"<a href=""https://m.stock.naver.com/domestic/stock/145720/total"" target=""_blank"">Naver Mobile</a>"
307950,현대오토에버,,77.94999999999999,73.6,61.3,95.5,81.4,"<a href=""https://m.stock.naver.com/domestic/stock/307950/total"" target=""_blank"">Naver Mobile</a>"
016740,두올,,77.825,91.0,57.5,81.0,81.8,"<a href=""https://m.stock.naver.com/domestic/stock/016740/total"" target=""_blank"">Naver Mobile</a>"
006090,사조오양,,77.8,86.4,59.3,86.8,78.7,"<a href=""https://m.stock.naver.com/domestic/stock/006090/total"" target=""_blank"">Naver Mobile</a>"
103590,일진전기,,77.72500000000001,98.5,56.9,76.7,78.8,"<a href=""https://m.stock.naver.com/domestic/stock/103590/total"" target=""_blank"">Naver Mobile</a>"
003720,삼영,,77.725,75.0,72.6,85.2,78.1,"<a href=""https://m.stock.naver.com/domestic/stock/003720/total"" target=""_blank"">Naver Mobile</a>"
126720,수산인더스트리,,77.625,50.0,79.8,98.8,81.9,"<a href=""https://m.stock.naver.com/domestic/stock/126720/total"" target=""_blank"">Naver Mobile</a>"
004370,농심,,77.6,67.2,58.4,97.8,87.0,"<a href=""https://m.stock.naver.com/domestic/stock/004370/total"" target=""_blank"">Naver Mobile</a>"
227840,현대코퍼레이션홀딩스,,77.525,74.2,71.5,96.5,67.9,"<a href=""https://m.stock.naver.com/domestic/stock/227840/total"" target=""_blank"">Naver Mobile</a>"
025860,남해화학,,77.5,83.3,51.1,83.2,92.4,"<a href=""https://m.stock.naver.com/domestic/stock/025860/total"" target=""_blank"">Naver Mobile</a>"
009450,경동나비엔,,77.45,92.8,69.5,84.1,63.4,"<a href=""https://m.stock.naver.com/domestic/stock/009450/total"" target=""_blank"">Naver Mobile</a>"
357120,코람코라이프인프라리츠,,77.375,100.0,81.0,55.6,72.9,"<a href=""https://m.stock.naver.com/domestic/stock/357120/total"" target=""_blank"">Naver Mobile</a>"
005740,크라운해태홀딩스,,77.375,86.4,55.8,81.2,86.1,"<a href=""https://m.stock.naver.com/domestic/stock/005740/total"" target=""_blank"">Naver Mobile</a>"
117580,대성에너지,,77.35000000000001,83.3,51.6,80.2,94.3,"<a href=""https://m.stock.naver.com/domestic/stock/117580/total"" target=""_blank"">Naver Mobile</a>"
003850,보령,,77.325,92.5,66.0,91.3,59.5,"<a href=""https://m.stock.naver.com/domestic/stock/003850/total"" target=""_blank"">Naver Mobile</a>"
018260,삼성에스디에스,,77.32499999999999,61.9,62.5,98.8,86.1,"<a href=""https://m.stock.naver.com/domestic/stock/018260/total"" target=""_blank"">Naver Mobile</a>"
001420,태원물산,,77.3,72.7,79.0,86.2,71.3,"<a href=""https://m.stock.naver.com/domestic/stock/001420/total"" target=""_blank"">Naver Mobile</a>"
005870,휴니드,,77.275,100.0,67.5,89.5,52.1,"<a href=""https://m.stock.naver.com/domestic/stock/005870/total"" target=""_blank"">Naver Mobile</a>"
226320,잇츠한불,,77.15,87.8,67.2,92.6,61.0,"<a href=""https://m.stock.naver.com/domestic/stock/226320/total"" target=""_blank"">Naver Mobile</a>"
029530,신도리코,,77.1,83.3,70.5,86.2,68.4,"<a href=""https://m.stock.naver.com/domestic/stock/029530/total"" target=""_blank"">Naver Mobile</a>"
014580,태경비케이,,77.1,65.9,68.8,98.0,75.7,"<a href=""https://m.stock.naver.com/domestic/stock/014580/total"" target=""_blank"">Naver Mobile</a>"
229640,LS에코에너지,,77.1,86.6,57.8,77.9,86.1,"<a href=""https://m.stock.naver.com/domestic/stock/229640/total"" target=""_blank"">Naver Mobile</a>"
034230,파라다이스,,77.1,81.7,70.0,75.2,81.5,"<a href=""https://m.stock.naver.com/domestic/stock/034230/total"" target=""_blank"">Naver Mobile</a>"
021820,세원정공,,77.025,85.2,71.9,98.7,52.3,"<a href=""https://m.stock.naver.com/domestic/stock/021820/total"" target=""_blank"">Naver Mobile</a>"
178920,PI첨단소재,,77.025,87.2,68.4,89.3,63.2,"<a href=""https://m.stock.naver.com/domestic/stock/178920/total"" target=""_blank"">Naver Mobile</a>"
064350,현대로템,,76.975,83.8,64.4,77.9,81.8,"<a href=""https://m.stock.naver.com/domestic/stock/064350/total"" target=""_blank"">Naver Mobile</a>"
481850,신한글로벌액티브리츠,,76.9,,,76.9,,"<a href=""https://m.stock.naver.com/domestic/stock/481850/total"" target=""_blank"">Naver Mobile</a>"
107590,미원홀딩스,,76.85,83.6,58.9,85.9,79.0,"<a href=""https://m.stock.naver.com/domestic/stock/107590/total"" target=""_blank"">Naver Mobile</a>"
000590,CS홀딩스,,76.825,83.3,75.0,95.3,53.7,"<a href=""https://m.stock.naver.com/domestic/stock/000590/total"" target=""_blank"">Naver Mobile</a>"
004830,덕성,,76.8,83.3,55.2,91.5,77.2,"<a href=""https://m.stock.naver.com/domestic/stock/004830/total"" target=""_blank"">Naver Mobile</a>"
272550,삼양패키징,,76.75,90.4,62.7,80.3,73.6,"<a href=""https://m.stock.naver.com/domestic/stock/272550/total"" target=""_blank"">Naver Mobile</a>"
008500,일정실업,,76.7,100.0,72.8,54.2,79.8,"<a href=""https://m.stock.naver.com/domestic/stock/008500/total"" target=""_blank"">Naver Mobile</a>"
001440,대한전선,,76.7,95.2,52.6,83.5,75.5,"<a href=""https://m.stock.naver.com/domestic/stock/001440/total"" target=""_blank"">Naver Mobile</a>"
007310,오뚜기,,76.65,69.9,63.4,88.2,85.1,"<a href=""https://m.stock.naver.com/domestic/stock/007310/total"" target=""_blank"">Naver Mobile</a>"
016800,퍼시스,,76.57499999999999,71.1,73.1,86.2,75.9,"<a href=""https://m.stock.naver.com/domestic/stock/016800/total"" target=""_blank"">Naver Mobile</a>"
083420,그린케미칼,,76.475,91.0,50.7,79.9,84.3,"<a href=""https://m.stock.naver.com/domestic/stock/083420/total"" target=""_blank"">Naver Mobile</a>"
460860,동국제강,,76.43333333333332,,65.0,80.7,83.6,"<a href=""https://m.stock.naver.com/domestic/stock/460860/total"" target=""_blank"">Naver Mobile</a>"
001560,제일연마,,76.425,83.3,74.9,88.4,59.1,"<a href=""https://m.stock.naver.com/domestic/stock/001560/total"" target=""_blank"">Naver Mobile</a>"
000640,동아쏘시오홀딩스,,76.4,95.8,57.0,76.8,76.0,"<a href=""https://m.stock.naver.com/domestic/stock/000640/total"" target=""_blank"">Naver Mobile</a>"
015860,일진홀딩스,,76.325,96.0,51.8,81.7,75.8,"<a href=""https://m.stock.naver.com/domestic/stock/015860/total"" target=""_blank"">Naver Mobile</a>"
012690,모나리자,,76.325,67.6,54.9,98.8,84.0,"<a href=""https://m.stock.naver.com/domestic/stock/012690/total"" target=""_blank"">Naver Mobile</a>"
093240,형지엘리트,,76.3,100.0,58.7,81.1,65.4,"<a href=""https://m.stock.naver.com/domestic/stock/093240/total"" target=""_blank"">Naver Mobile</a>"
073240,금호타이어,,76.3,89.8,74.3,64.9,76.2,"<a href=""https://m.stock.naver.com/domestic/stock/073240/total"" target=""_blank"">Naver Mobile</a>"
000990,DB하이텍,,76.275,50.0,78.5,98.8,77.8,"<a href=""https://m.stock.naver.com/domestic/stock/000990/total"" target=""_blank"">Naver Mobile</a>"
194370,제이에스코퍼레이션,,76.17500000000001,94.5,73.8,62.8,73.6,"<a href=""https://m.stock.naver.com/domestic/stock/194370/total"" target=""_blank"">Naver Mobile</a>"
004980,성신양회,,76.175,90.5,64.0,72.5,77.7,"<a href=""https://m.stock.naver.com/domestic/stock/004980/total"" target=""_blank"">Naver Mobile</a>"
003570,SNT다이내믹스,,76.1,99.4,76.6,72.4,56.0,"<a href=""https://m.stock.naver.com/domestic/stock/003570/total"" target=""_blank"">Naver Mobile</a>"
011690,와이투솔루션,,76.075,100.0,55.1,86.2,63.0,"<a href=""https://m.stock.naver.com/domestic/stock/011690/total"" target=""_blank"">Naver Mobile</a>"
003280,흥아해운,,76.07499999999999,50.1,81.6,87.2,85.4,"<a href=""https://m.stock.naver.com/domestic/stock/003280/total"" target=""_blank"">Naver Mobile</a>"
023000,삼원강재,,76.02499999999999,69.6,59.5,98.8,76.2,"<a href=""https://m.stock.naver.com/domestic/stock/023000/total"" target=""_blank"">Naver Mobile</a>"
012330,현대모비스,,75.92500000000001,66.4,61.7,94.6,81.0,"<a href=""https://m.stock.naver.com/domestic/stock/012330/total"" target=""_blank"">Naver Mobile</a>"
067830,세이브존I&C,,75.9,50.1,68.8,97.2,87.5,"<a href=""https://m.stock.naver.com/domestic/stock/067830/total"" target=""_blank"">Naver Mobile</a>"
192820,코스맥스,,75.9,97.5,64.1,61.5,80.5,"<a href=""https://m.stock.naver.com/domestic/stock/192820/total"" target=""_blank"">Naver Mobile</a>"
033920,무학,,75.775,50.0,79.8,96.1,77.2,"<a href=""https://m.stock.naver.com/domestic/stock/033920/total"" target=""_blank"">Naver Mobile</a>"
109070,주성코퍼레이션,,75.75,100.0,44.1,79.7,79.2,"<a href=""https://m.stock.naver.com/domestic/stock/109070/total"" target=""_blank"">Naver Mobile</a>"
465770,STX그린로지스,,75.7,,71.2,76.7,79.2,"<a href=""https://m.stock.naver.com/domestic/stock/465770/total"" target=""_blank"">Naver Mobile</a>"
011150,CJ씨푸드,,75.67500000000001,98.3,54.6,71.4,78.4,"<a href=""https://m.stock.naver.com/domestic/stock/011150/total"" target=""_blank"">Naver Mobile</a>"
005810,풍산홀딩스,,75.64999999999999,88.7,75.2,85.3,53.4,"<a href=""https://m.stock.naver.com/domestic/stock/005810/total"" target=""_blank"">Naver Mobile</a>"
268280,미원에스씨,,75.575,65.3,72.2,98.8,66.0,"<a href=""https://m.stock.naver.com/domestic/stock/268280/total"" target=""_blank"">Naver Mobile</a>"
002150,도화엔지니어링,,75.55000000000001,87.3,56.5,81.8,76.6,"<a href=""https://m.stock.naver.com/domestic/stock/002150/total"" target=""_blank"">Naver Mobile</a>"
381970,케이카,,75.525,73.9,56.9,79.4,91.9,"<a href=""https://m.stock.naver.com/domestic/stock/381970/total"" target=""_blank"">Naver Mobile</a>"
