Symbol,Name,Error,TotalScore,Growth,Profitability,Stability,Activity,Links
023450,동남합성,,82.3,91.7,61.8,87.6,88.1,"<a href=""https://m.stock.naver.com/domestic/stock/023450/total"" target=""_blank"">Naver Mobile</a>"
229640,LS에코에너지,,82.15,96.7,60.8,81.6,89.5,"<a href=""https://m.stock.naver.com/domestic/stock/229640/total"" target=""_blank"">Naver Mobile</a>"
267260,HD현대일렉트릭,,82.14999999999999,100.0,88.4,82.5,57.7,"<a href=""https://m.stock.naver.com/domestic/stock/267260/total"" target=""_blank"">Naver Mobile</a>"
465770,STX그린로지스,,81.86666666666666,,90.1,77.1,78.4,"<a href=""https://m.stock.naver.com/domestic/stock/465770/total"" target=""_blank"">Naver Mobile</a>"
402340,SK스퀘어,,81.55,,67.6,95.5,,"<a href=""https://m.stock.naver.com/domestic/stock/402340/total"" target=""_blank"">Naver Mobile</a>"
025530,SJM홀딩스,,81.53333333333333,100.0,47.1,97.5,,"<a href=""https://m.stock.naver.com/domestic/stock/025530/total"" target=""_blank"">Naver Mobile</a>"
004970,신라교역,,81.39999999999999,100.0,48.6,95.6,,"<a href=""https://m.stock.naver.com/domestic/stock/004970/total"" target=""_blank"">Naver Mobile</a>"
267290,경동도시가스,,81.325,83.3,52.5,91.8,97.7,"<a href=""https://m.stock.naver.com/domestic/stock/267290/total"" target=""_blank"">Naver Mobile</a>"
011760,현대코퍼레이션,,81.26666666666667,100.0,79.8,64.0,,"<a href=""https://m.stock.naver.com/domestic/stock/011760/total"" target=""_blank"">Naver Mobile</a>"
001800,오리온홀딩스,,81.19999999999999,82.0,66.0,97.7,79.1,"<a href=""https://m.stock.naver.com/domestic/stock/001800/total"" target=""_blank"">Naver Mobile</a>"
298690,에어부산,,81.125,100.0,82.7,53.8,88.0,"<a href=""https://m.stock.naver.com/domestic/stock/298690/total"" target=""_blank"">Naver Mobile</a>"
058430,포스코스틸리온,,81.125,92.7,55.2,89.1,87.5,"<a href=""https://m.stock.naver.com/domestic/stock/058430/total"" target=""_blank"">Naver Mobile</a>"
010660,화천기계,,81.03333333333335,100.0,49.3,93.8,,"<a href=""https://m.stock.naver.com/domestic/stock/010660/total"" target=""_blank"">Naver Mobile</a>"
021240,코웨이,,80.94999999999999,78.9,77.3,86.7,80.9,"<a href=""https://m.stock.naver.com/domestic/stock/021240/total"" target=""_blank"">Naver Mobile</a>"
005610,SPC삼립,,80.93333333333334,100.0,80.9,61.9,,"<a href=""https://m.stock.naver.com/domestic/stock/005610/total"" target=""_blank"">Naver Mobile</a>"
005880,대한해운,,80.85000000000001,98.2,77.9,72.8,74.5,"<a href=""https://m.stock.naver.com/domestic/stock/005880/total"" target=""_blank"">Naver Mobile</a>"
019180,티에이치엔,,80.725,96.9,66.9,78.0,81.1,"<a href=""https://m.stock.naver.com/domestic/stock/019180/total"" target=""_blank"">Naver Mobile</a>"
090350,노루페인트,,80.625,82.1,59.9,93.4,87.1,"<a href=""https://m.stock.naver.com/domestic/stock/090350/total"" target=""_blank"">Naver Mobile</a>"
381970,케이카,,80.5,92.0,58.8,79.1,92.1,"<a href=""https://m.stock.naver.com/domestic/stock/381970/total"" target=""_blank"">Naver Mobile</a>"
192400,쿠쿠홀딩스,,80.475,77.2,75.6,95.2,73.9,"<a href=""https://m.stock.naver.com/domestic/stock/192400/total"" target=""_blank"">Naver Mobile</a>"
010640,진양폴리,,80.475,85.1,62.5,90.0,84.3,"<a href=""https://m.stock.naver.com/domestic/stock/010640/total"" target=""_blank"">Naver Mobile</a>"
178920,PI첨단소재,,80.4,96.6,71.7,90.0,63.3,"<a href=""https://m.stock.naver.com/domestic/stock/178920/total"" target=""_blank"">Naver Mobile</a>"
101530,해태제과식품,,80.075,86.2,67.7,77.6,88.8,"<a href=""https://m.stock.naver.com/domestic/stock/101530/total"" target=""_blank"">Naver Mobile</a>"
109070,주성코퍼레이션,,79.975,100.0,52.1,80.7,87.1,"<a href=""https://m.stock.naver.com/domestic/stock/109070/total"" target=""_blank"">Naver Mobile</a>"
025860,남해화학,,79.925,83.3,53.1,84.5,98.8,"<a href=""https://m.stock.naver.com/domestic/stock/025860/total"" target=""_blank"">Naver Mobile</a>"
004830,덕성,,79.925,92.7,57.5,91.8,77.7,"<a href=""https://m.stock.naver.com/domestic/stock/004830/total"" target=""_blank"">Naver Mobile</a>"
307950,현대오토에버,,79.80000000000001,78.2,62.4,95.7,82.9,"<a href=""https://m.stock.naver.com/domestic/stock/307950/total"" target=""_blank"">Naver Mobile</a>"
008110,대동전자,,79.575,83.3,88.7,76.6,69.7,"<a href=""https://m.stock.naver.com/domestic/stock/008110/total"" target=""_blank"">Naver Mobile</a>"
028100,동아지질,,79.475,97.5,52.6,84.0,83.8,"<a href=""https://m.stock.naver.com/domestic/stock/028100/total"" target=""_blank"">Naver Mobile</a>"
004450,삼화왕관,,79.43333333333334,100.0,56.4,81.9,,"<a href=""https://m.stock.naver.com/domestic/stock/004450/total"" target=""_blank"">Naver Mobile</a>"
025820,이구산업,,79.43333333333334,100.0,71.8,66.5,,"<a href=""https://m.stock.naver.com/domestic/stock/025820/total"" target=""_blank"">Naver Mobile</a>"
003960,사조대림,,79.35000000000001,89.7,64.1,81.4,82.2,"<a href=""https://m.stock.naver.com/domestic/stock/003960/total"" target=""_blank"">Naver Mobile</a>"
161390,한국타이어앤테크놀로지,,79.32499999999999,84.7,79.5,98.6,54.5,"<a href=""https://m.stock.naver.com/domestic/stock/161390/total"" target=""_blank"">Naver Mobile</a>"
042700,한미반도체,,79.17499999999998,84.8,92.9,97.1,41.9,"<a href=""https://m.stock.naver.com/domestic/stock/042700/total"" target=""_blank"">Naver Mobile</a>"
003280,흥아해운,,79.10000000000001,64.2,81.9,86.8,83.5,"<a href=""https://m.stock.naver.com/domestic/stock/003280/total"" target=""_blank"">Naver Mobile</a>"
271560,오리온,,79.05,56.4,79.3,98.3,82.2,"<a href=""https://m.stock.naver.com/domestic/stock/271560/total"" target=""_blank"">Naver Mobile</a>"
003850,보령,,79.05,94.6,66.0,92.9,62.7,"<a href=""https://m.stock.naver.com/domestic/stock/003850/total"" target=""_blank"">Naver Mobile</a>"
214420,토니모리,,79.05,100.0,60.0,80.7,75.5,"<a href=""https://m.stock.naver.com/domestic/stock/214420/total"" target=""_blank"">Naver Mobile</a>"
138490,코오롱ENP,,79.025,69.7,70.9,98.5,77.0,"<a href=""https://m.stock.naver.com/domestic/stock/138490/total"" target=""_blank"">Naver Mobile</a>"
001380,SG글로벌,,79.025,94.1,71.4,75.3,75.3,"<a href=""https://m.stock.naver.com/domestic/stock/001380/total"" target=""_blank"">Naver Mobile</a>"
446070,유니드비티플러스,,79.0,99.3,52.6,86.2,77.9,"<a href=""https://m.stock.naver.com/domestic/stock/446070/total"" target=""_blank"">Naver Mobile</a>"
207940,삼성바이오로직스,,78.875,93.0,89.4,87.8,45.3,"<a href=""https://m.stock.naver.com/domestic/stock/207940/total"" target=""_blank"">Naver Mobile</a>"
079550,LIG넥스원,,78.85,99.3,75.7,62.0,78.4,"<a href=""https://m.stock.naver.com/domestic/stock/079550/total"" target=""_blank"">Naver Mobile</a>"
128940,한미약품,,78.825,90.0,77.8,89.5,58.0,"<a href=""https://m.stock.naver.com/domestic/stock/128940/total"" target=""_blank"">Naver Mobile</a>"
001440,대한전선,,78.775,97.4,53.4,85.4,78.9,"<a href=""https://m.stock.naver.com/domestic/stock/001440/total"" target=""_blank"">Naver Mobile</a>"
396690,미래에셋글로벌리츠,,78.775,100.0,85.4,54.7,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/396690/total"" target=""_blank"">Naver Mobile</a>"
072130,유엔젤,,78.725,100.0,54.4,84.4,76.1,"<a href=""https://m.stock.naver.com/domestic/stock/072130/total"" target=""_blank"">Naver Mobile</a>"
001130,대한제분,,78.69999999999999,83.3,65.8,88.8,76.9,"<a href=""https://m.stock.naver.com/domestic/stock/001130/total"" target=""_blank"">Naver Mobile</a>"
009240,한샘,,78.675,83.3,63.5,70.6,97.3,"<a href=""https://m.stock.naver.com/domestic/stock/009240/total"" target=""_blank"">Naver Mobile</a>"
006650,대한유화,,78.64999999999999,100.0,43.7,83.1,87.8,"<a href=""https://m.stock.naver.com/domestic/stock/006650/total"" target=""_blank"">Naver Mobile</a>"
000970,한국주철관,,78.325,80.5,57.9,98.7,76.2,"<a href=""https://m.stock.naver.com/domestic/stock/000970/total"" target=""_blank"">Naver Mobile</a>"
033250,체시스,,78.32499999999999,100.0,75.9,60.8,76.6,"<a href=""https://m.stock.naver.com/domestic/stock/033250/total"" target=""_blank"">Naver Mobile</a>"
107590,미원홀딩스,,78.3,87.6,60.2,86.1,79.3,"<a href=""https://m.stock.naver.com/domestic/stock/107590/total"" target=""_blank"">Naver Mobile</a>"
006090,사조오양,,78.25,85.3,65.6,84.9,77.2,"<a href=""https://m.stock.naver.com/domestic/stock/006090/total"" target=""_blank"">Naver Mobile</a>"
123700,SJM,,78.075,100.0,63.8,98.8,49.7,"<a href=""https://m.stock.naver.com/domestic/stock/123700/total"" target=""_blank"">Naver Mobile</a>"
326030,SK바이오팜,,77.975,100.0,71.4,78.6,61.9,"<a href=""https://m.stock.naver.com/domestic/stock/326030/total"" target=""_blank"">Naver Mobile</a>"
003650,미창석유,,77.875,67.4,75.8,98.8,69.5,"<a href=""https://m.stock.naver.com/domestic/stock/003650/total"" target=""_blank"">Naver Mobile</a>"
012320,경동인베스트,,77.85,78.1,61.3,90.4,81.6,"<a href=""https://m.stock.naver.com/domestic/stock/012320/total"" target=""_blank"">Naver Mobile</a>"
014580,태경비케이,,77.85,62.3,72.4,98.3,78.4,"<a href=""https://m.stock.naver.com/domestic/stock/014580/total"" target=""_blank"">Naver Mobile</a>"
036530,SNT홀딩스,,77.825,80.7,66.8,98.5,65.3,"<a href=""https://m.stock.naver.com/domestic/stock/036530/total"" target=""_blank"">Naver Mobile</a>"
083420,그린케미칼,,77.775,96.3,50.4,78.4,86.0,"<a href=""https://m.stock.naver.com/domestic/stock/083420/total"" target=""_blank"">Naver Mobile</a>"
117580,대성에너지,,77.7,83.3,52.0,80.9,94.6,"<a href=""https://m.stock.naver.com/domestic/stock/117580/total"" target=""_blank"">Naver Mobile</a>"
268280,미원에스씨,,77.675,85.5,74.3,86.2,64.7,"<a href=""https://m.stock.naver.com/domestic/stock/268280/total"" target=""_blank"">Naver Mobile</a>"
014830,유니드,,77.575,84.5,65.1,93.7,67.0,"<a href=""https://m.stock.naver.com/domestic/stock/014830/total"" target=""_blank"">Naver Mobile</a>"
009540,HD한국조선해양,,77.5,98.4,55.5,70.0,86.1,"<a href=""https://m.stock.naver.com/domestic/stock/009540/total"" target=""_blank"">Naver Mobile</a>"
244920,에이플러스에셋,,77.5,83.3,48.6,94.4,83.7,"<a href=""https://m.stock.naver.com/domestic/stock/244920/total"" target=""_blank"">Naver Mobile</a>"
194370,제이에스코퍼레이션,,77.475,99.4,77.3,64.2,69.0,"<a href=""https://m.stock.naver.com/domestic/stock/194370/total"" target=""_blank"">Naver Mobile</a>"
103140,풍산,,77.425,89.7,65.1,93.0,61.9,"<a href=""https://m.stock.naver.com/domestic/stock/103140/total"" target=""_blank"">Naver Mobile</a>"
272550,삼양패키징,,77.375,84.0,62.0,87.6,75.9,"<a href=""https://m.stock.naver.com/domestic/stock/272550/total"" target=""_blank"">Naver Mobile</a>"
090460,비에이치,,77.35,74.8,61.1,88.6,84.9,"<a href=""https://m.stock.naver.com/domestic/stock/090460/total"" target=""_blank"">Naver Mobile</a>"
008930,한미사이언스,,77.175,66.2,67.0,88.4,87.1,"<a href=""https://m.stock.naver.com/domestic/stock/008930/total"" target=""_blank"">Naver Mobile</a>"
005870,휴니드,,77.15,96.0,64.9,94.1,53.6,"<a href=""https://m.stock.naver.com/domestic/stock/005870/total"" target=""_blank"">Naver Mobile</a>"
000660,SK하이닉스,,77.15,100.0,87.8,71.3,49.5,"<a href=""https://m.stock.naver.com/domestic/stock/000660/total"" target=""_blank"">Naver Mobile</a>"
003720,삼영,,77.15,75.0,70.2,86.0,77.4,"<a href=""https://m.stock.naver.com/domestic/stock/003720/total"" target=""_blank"">Naver Mobile</a>"
011690,와이투솔루션,,77.075,100.0,58.6,86.2,63.5,"<a href=""https://m.stock.naver.com/domestic/stock/011690/total"" target=""_blank"">Naver Mobile</a>"
298020,효성티앤씨,,77.06666666666666,100.0,70.5,60.7,,"<a href=""https://m.stock.naver.com/domestic/stock/298020/total"" target=""_blank"">Naver Mobile</a>"
000270,기아,,77.06666666666666,65.0,82.7,83.5,,"<a href=""https://m.stock.naver.com/domestic/stock/000270/total"" target=""_blank"">Naver Mobile</a>"
008500,일정실업,,77.025,100.0,73.7,55.0,79.4,"<a href=""https://m.stock.naver.com/domestic/stock/008500/total"" target=""_blank"">Naver Mobile</a>"
010120,LS ELECTRIC,,77.02499999999999,82.0,63.2,88.2,74.7,"<a href=""https://m.stock.naver.com/domestic/stock/010120/total"" target=""_blank"">Naver Mobile</a>"
086280,현대글로비스,,76.96666666666667,68.5,76.9,85.5,,"<a href=""https://m.stock.naver.com/domestic/stock/086280/total"" target=""_blank"">Naver Mobile</a>"
383220,F&F,,76.925,50.0,88.3,94.7,74.7,"<a href=""https://m.stock.naver.com/domestic/stock/383220/total"" target=""_blank"">Naver Mobile</a>"
005180,빙그레,,76.9,59.9,65.0,93.7,89.0,"<a href=""https://m.stock.naver.com/domestic/stock/005180/total"" target=""_blank"">Naver Mobile</a>"
004690,삼천리,,76.875,82.9,53.6,76.1,94.9,"<a href=""https://m.stock.naver.com/domestic/stock/004690/total"" target=""_blank"">Naver Mobile</a>"
079430,현대리바트,,76.875,98.2,46.4,73.8,89.1,"<a href=""https://m.stock.naver.com/domestic/stock/079430/total"" target=""_blank"">Naver Mobile</a>"
145270,케이탑리츠,,76.85,74.3,90.9,67.2,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/145270/total"" target=""_blank"">Naver Mobile</a>"
000700,유수홀딩스,,76.75,79.5,50.1,98.8,78.6,"<a href=""https://m.stock.naver.com/domestic/stock/000700/total"" target=""_blank"">Naver Mobile</a>"
456040,OCI,,76.65,,62.9,90.4,,"<a href=""https://m.stock.naver.com/domestic/stock/456040/total"" target=""_blank"">Naver Mobile</a>"
082740,한화엔진,,76.53333333333333,100.0,70.2,59.4,,"<a href=""https://m.stock.naver.com/domestic/stock/082740/total"" target=""_blank"">Naver Mobile</a>"
006340,대원전선,,76.525,85.4,52.4,84.2,84.1,"<a href=""https://m.stock.naver.com/domestic/stock/006340/total"" target=""_blank"">Naver Mobile</a>"
005740,크라운해태홀딩스,,76.52499999999999,82.3,56.4,81.1,86.3,"<a href=""https://m.stock.naver.com/domestic/stock/005740/total"" target=""_blank"">Naver Mobile</a>"
006390,한일현대시멘트,,76.5,83.3,70.4,84.0,68.3,"<a href=""https://m.stock.naver.com/domestic/stock/006390/total"" target=""_blank"">Naver Mobile</a>"
001420,태원물산,,76.45,80.8,72.5,86.1,66.4,"<a href=""https://m.stock.naver.com/domestic/stock/001420/total"" target=""_blank"">Naver Mobile</a>"
000590,CS홀딩스,,76.425,83.3,76.4,95.9,50.1,"<a href=""https://m.stock.naver.com/domestic/stock/000590/total"" target=""_blank"">Naver Mobile</a>"
011150,CJ씨푸드,,76.4,100.0,53.8,73.0,78.8,"<a href=""https://m.stock.naver.com/domestic/stock/011150/total"" target=""_blank"">Naver Mobile</a>"
001630,종근당홀딩스,,76.39999999999999,100.0,55.5,73.7,,"<a href=""https://m.stock.naver.com/domestic/stock/001630/total"" target=""_blank"">Naver Mobile</a>"
000640,동아쏘시오홀딩스,,76.375,97.3,56.5,76.8,74.9,"<a href=""https://m.stock.naver.com/domestic/stock/000640/total"" target=""_blank"">Naver Mobile</a>"
015890,태경산업,,76.375,76.1,57.0,93.2,79.2,"<a href=""https://m.stock.naver.com/domestic/stock/015890/total"" target=""_blank"">Naver Mobile</a>"
033240,자화전자,,76.32499999999999,100.0,57.0,74.2,74.1,"<a href=""https://m.stock.naver.com/domestic/stock/033240/total"" target=""_blank"">Naver Mobile</a>"
005440,현대지에프홀딩스,,76.3,83.3,64.2,93.0,64.7,"<a href=""https://m.stock.naver.com/domestic/stock/005440/total"" target=""_blank"">Naver Mobile</a>"
004980,성신양회,,76.175,91.5,62.9,73.8,76.5,"<a href=""https://m.stock.naver.com/domestic/stock/004980/total"" target=""_blank"">Naver Mobile</a>"
005810,풍산홀딩스,,76.175,88.1,76.8,87.5,52.3,"<a href=""https://m.stock.naver.com/domestic/stock/005810/total"" target=""_blank"">Naver Mobile</a>"
009140,경인전자,,76.125,78.1,72.8,86.2,67.4,"<a href=""https://m.stock.naver.com/domestic/stock/009140/total"" target=""_blank"">Naver Mobile</a>"
009150,삼성전기,,76.05000000000001,78.9,60.2,96.4,68.7,"<a href=""https://m.stock.naver.com/domestic/stock/009150/total"" target=""_blank"">Naver Mobile</a>"
017390,서울가스,,76.05000000000001,81.2,44.8,85.8,92.4,"<a href=""https://m.stock.naver.com/domestic/stock/017390/total"" target=""_blank"">Naver Mobile</a>"
057050,현대홈쇼핑,,76.025,100.0,53.8,94.4,55.9,"<a href=""https://m.stock.naver.com/domestic/stock/057050/total"" target=""_blank"">Naver Mobile</a>"
075180,새론오토모티브,,76.02499999999999,84.6,53.6,95.6,70.3,"<a href=""https://m.stock.naver.com/domestic/stock/075180/total"" target=""_blank"">Naver Mobile</a>"
026960,동서,,76.0,50.0,82.5,98.8,72.7,"<a href=""https://m.stock.naver.com/domestic/stock/026960/total"" target=""_blank"">Naver Mobile</a>"
085310,엔케이,,75.97500000000001,70.1,71.2,85.8,76.8,"<a href=""https://m.stock.naver.com/domestic/stock/085310/total"" target=""_blank"">Naver Mobile</a>"
009770,삼정펄프,,75.925,66.7,74.8,86.2,76.0,"<a href=""https://m.stock.naver.com/domestic/stock/009770/total"" target=""_blank"">Naver Mobile</a>"
011500,한농화성,,75.85,83.3,52.4,89.8,77.9,"<a href=""https://m.stock.naver.com/domestic/stock/011500/total"" target=""_blank"">Naver Mobile</a>"
145720,덴티움,,75.85,80.4,81.3,86.6,55.1,"<a href=""https://m.stock.naver.com/domestic/stock/145720/total"" target=""_blank"">Naver Mobile</a>"
031440,신세계푸드,,75.80000000000001,86.9,51.0,74.4,90.9,"<a href=""https://m.stock.naver.com/domestic/stock/031440/total"" target=""_blank"">Naver Mobile</a>"
015860,일진홀딩스,,75.775,95.8,49.8,81.5,76.0,"<a href=""https://m.stock.naver.com/domestic/stock/015860/total"" target=""_blank"">Naver Mobile</a>"
